"","V1"
"12007",8
"12008",3
"12009",3
"12010",8
"12011",6
"12012",1
"12013",3
"12014",7
"12015",19
"12016",3
"12017",15
"12018",12
"12019",12
"12020",14
"12022",15
"12023",3
"12024",3
"12025",4
"12026",3
"12027",19
"12028",19
"12029",3
"12030",1
"12031",20
"12032",19
"12033",7
"12034",3
"12035",19
"12036",3
"12037",14
"12038",3
"12039",3
"12040",8
"12041",3
"12042",3
"12043",3
"12044",16
"12045",9
"12046",3
"12047",14
"12048",7
"12049",3
"12050",13
"12051",3
"12052",3
"12053",4
"12054",17
"12055",18
"12056",3
"12057",4
"12058",1
"12059",3
"12060",15
"12061",17
"12062",3
"12063",15
"12064",3
"12065",18
"12066",3
"12067",1
"12068",8
"12069",3
"12070",4
"12071",3
"12072",7
"12073",18
"12074",4
"12075",3
"12076",17
"12077",7
"12078",3
"12079",17
"12080",13
"12081",20
"12082",1
"12083",3
"12084",19
"12085",20
"12086",9
"12087",3
"12088",8
"12089",13
"12090",5
"12091",20
"12093",15
"12094",6
"12095",3
"12096",8
"12097",17
"12098",3
"12099",3
"12100",16
"12101",1
"12102",3
"12103",3
"12104",10
"12105",4
"12106",16
"12107",7
"12108",8
"12109",17
"12110",4
"12111",8
"12112",3
"12113",19
"12114",20
"12115",8
"12116",1
"12117",9
"12118",16
"12119",3
"12120",19
"12121",6
"12122",3
"12123",10
"12124",17
"12125",9
"12126",3
"12127",17
"12128",3
"12129",7
"12130",7
"12131",3
"12132",8
"12133",3
"12134",4
"12135",5
"12136",8
"12137",3
"12138",14
"12139",7
"12140",4
"12141",4
"12142",14
"12143",3
"12144",8
"12145",8
"12146",3
"12147",12
"12148",3
"12149",16
"12150",13
"12151",3
"12152",3
"12153",1
"12154",10
"12155",5
"12156",18
"12157",3
"12158",7
"12159",3
"12160",9
"12161",3
"12162",18
"12163",8
"12164",3
"12165",3
"12166",17
"12167",19
"12168",10
"12169",18
"12170",3
"12171",19
"12172",6
"12173",19
"12174",17
"12175",16
"12176",8
"12177",2
"12178",3
"12179",3
"12180",10
"12181",9
"12182",13
"12183",15
"12184",16
"12185",3
"12186",6
"12187",19
"12188",17
"12190",20
"12191",17
"12192",11
"12193",2
"12194",5
"12195",14
"12198",19
"12199",11
"12200",6
"12201",3
"12202",12
"12205",8
"12206",16
"12209",1
"12212",3
"12213",16
"12214",11
"12217",5
"12218",1
"12221",3
"12224",3
"12225",1
"12228",16
"12229",1
"12230",2
"12231",9
"12232",6
"12233",6
"12234",5
"12235",18
"12236",2
"12237",15
"12238",12
"12239",1
"12240",1
"12241",9
"12242",14
"12243",1
"12244",13
"12245",9
"12246",1
"12247",2
"12248",1
"12249",17
"12250",1
"12251",1
"12252",1
"12253",4
"12254",6
"12255",6
"12256",12
"12257",8
"12258",9
"12259",1
"12260",9
"12261",12
"12262",9
"12263",13
"12264",20
"12265",9
"12266",4
"12267",6
"12268",6
"12269",2
"12270",15
"12271",9
"12272",16
"12273",1
"12274",8
"12275",10
"12276",17
"12277",9
"12278",4
"12279",9
"12280",8
"12281",9
"12282",8
"12283",1
"12284",6
"12285",15
"12286",10
"12287",4
"12288",9
"12289",14
"12290",1
"12291",5
"12292",17
"12293",6
"12294",1
"12295",5
"12296",13
"12297",9
"12298",9
"12299",1
"12300",15
"12301",2
"12302",8
"12303",1
"12304",1
"12305",1
"12306",9
"12307",8
"12308",5
"12309",4
"12310",1
"12311",2
"12312",2
"12313",9
"12314",1
"12315",5
"12316",9
"12317",14
"12318",6
"12319",17
"12320",5
"12321",1
"12322",13
"12323",2
"12324",13
"12325",19
"12326",6
"12327",6
"12328",6
"12329",6
"12330",2
"12331",1
"12332",1
"12333",13
"12334",8
"12335",1
"12336",1
"12337",13
"12338",8
"12339",4
"12340",9
"12341",13
"12342",2
"12343",15
"12344",4
"12345",4
"12346",12
"12347",10
"12348",4
"12349",15
"12350",5
"12351",1
"12352",9
"12353",2
"12354",13
"12355",5
"12356",1
"12357",6
"12358",10
"12359",6
"12360",6
"12361",6
"12362",6
"12363",6
"12364",6
"12365",6
"12366",6
"12367",6
"12368",8
"12369",2
"12370",6
"12371",2
"12372",6
"12373",6
"12374",6
"12375",6
"12376",10
"12377",1
"12378",9
"12379",1
"12380",12
"12381",2
"12382",5
"12383",9
"12384",5
"12385",5
"12386",5
"12387",2
"12388",1
"12389",1
"12390",5
"12391",17
"12392",10
"12393",12
"12394",5
"12395",6
"12396",9
"12397",8
"12398",15
"12399",8
"12400",5
"12401",9
"12402",5
"12403",9
"12404",2
"12405",2
"12406",2
"12407",17
"12408",1
"12409",2
"12410",2
"12411",2
"12412",2
"12413",2
"12414",2
"12415",9
"12416",10
"12417",5
"12418",1
"12419",5
"12420",2
"12421",9
"12422",10
"12423",9
"12424",9
"12425",1
"12426",4
"12427",5
"12428",9
"12429",10
"12430",8
"12431",6
"12432",14
"12433",13
"12434",9
"12435",8
"12436",8
"12437",15
"12438",4
"12439",2
"12440",9
"12441",5
"12442",9
"12443",16
"12444",10
"12445",13
"12446",8
"12447",5
"12448",8
"12449",13
"12450",6
"12451",17
"12452",8
"12453",4
"12454",9
"12455",13
"12456",10
"12457",2
"12458",1
"12459",1
"12460",4
"12461",1
"12462",9
"12463",9
"12464",8
"12465",13
"12466",9
"12467",16
"12468",8
"12469",1
"12470",5
"12471",10
"12472",16
"12473",13
"12474",10
"12475",1
"12476",9
"12477",9
"12478",1
"12479",14
"12480",13
"12481",8
"12482",8
"12483",8
"12484",9
"12485",2
"12486",6
"12487",10
"12488",8
"12489",15
"12490",8
"12491",1
"12492",13
"12493",1
"12494",4
"12495",6
"12496",12
"12497",6
"12498",1
"12499",9
"12500",8
"12501",6
"12502",6
"12503",9
"12504",1
"12505",1
"12506",1
"12507",9
"12508",15
"12509",8
"12510",15
"12511",1
"12512",5
"12513",10
"12514",9
"12515",6
"12516",9
"12517",9
"12518",12
"12519",5
"12520",5
"12521",5
"12522",9
"12523",13
"12524",12
"12525",4
"12526",8
"12527",1
"12528",6
"12529",6
"12530",1
"12531",6
"12532",5
"12533",6
"12534",2
"12535",2
"12536",2
"12537",9
"12538",13
"12539",13
"12540",10
"12541",4
"12542",10
"12543",10
"12544",5
"12545",8
"12546",19
"12547",8
"12548",5
"12549",12
"12550",5
"12551",6
"12552",13
"12553",5
"12554",6
"12555",1
"12556",9
"12557",9
"12558",13
"12559",15
"12560",2
"12561",9
"12562",2
"12563",1
"12564",8
"12565",8
"12566",9
"12567",5
"12568",12
"12569",9
"12570",10
"12571",14
"12572",13
"12573",9
"12574",12
"12575",5
"12576",9
"12577",5
"12578",1
"12579",1
"12580",15
"12581",13
"12582",13
"12583",15
"12584",9
"12585",8
"12586",1
"12587",5
"12588",5
"12589",1
"12590",14
"12591",13
"12592",13
"12593",10
"12594",15
"12595",9
"12596",1
"12597",8
"12598",18
"12599",9
"12600",4
"12601",1
"12602",9
"12603",1
"12604",8
"12605",9
"12606",5
"12607",4
"12608",12
"12609",1
"12610",1
"12611",1
"12612",8
"12613",6
"12614",1
"12615",5
"12616",12
"12617",1
"12618",14
"12619",6
"12620",13
"12621",1
"12622",1
"12623",13
"12624",1
"12625",9
"12626",9
"12627",4
"12628",5
"12629",4
"12630",1
"12631",17
"12632",1
"12633",8
"12634",8
"12635",10
"12636",1
"12637",1
"12638",8
"12639",1
"12640",2
"12641",8
"12642",8
"12643",4
"12644",9
"12645",10
"12646",9
"12647",9
"12648",2
"12649",5
"12650",12
"12651",9
"12652",8
"12653",5
"12654",12
"12655",8
"12656",4
"12657",1
"12658",8
"12659",2
"12660",2
"12661",9
"12662",9
"12663",13
"12664",13
"12665",1
"12666",13
"12667",1
"12668",9
"12669",8
"12670",5
"12671",5
"12672",1
"12673",8
"12674",17
"12675",1
"12676",8
"12677",1
"12678",9
"12679",2
"12680",8
"12681",1
"12682",5
"12683",5
"12684",17
"12685",5
"12686",1
"12687",9
"12688",1
"12689",15
"12690",5
"12691",2
"12692",5
"12693",1
"12694",9
"12695",1
"12696",6
"12697",9
"12698",1
"12699",5
"12700",8
"12701",9
"12702",8
"12703",12
"12704",8
"12705",1
"12706",1
"12707",9
"12708",8
"12709",5
"12710",9
"12711",8
"12712",5
"12713",6
"12714",5
"12715",8
"12716",6
"12717",5
"12718",6
"12719",9
"12720",14
"12721",1
"12722",5
"12723",14
"12724",1
"12725",5
"12726",6
"12727",2
"12728",1
"12729",1
"12730",1
"12731",6
"12732",6
"12733",6
"12734",9
"12735",9
"12736",5
"12737",13
"12738",6
"12739",1
"12740",6
"12741",6
"12742",5
"12743",6
"12744",9
"12745",6
"12746",6
"12747",6
"12748",6
"12749",6
"12750",6
"12751",6
"12752",6
"12753",8
"12754",6
"12755",13
"12756",1
"12757",6
"12758",6
"12759",2
"12760",2
"12761",9
"12762",6
"12763",13
"12764",2
"12765",15
"12766",5
"12767",9
"12768",9
"12769",6
"12770",9
"12771",5
"12772",8
"12773",2
"12774",1
"12775",9
"12776",9
"12777",1
"12778",5
"12779",2
"12780",5
"12781",9
"12782",2
"12783",6
"12784",6
"12785",8
"12786",4
"12787",8
"12788",8
"12789",1
"12790",5
"12791",9
"12792",5
"12793",9
"12794",1
"12795",8
"12796",9
"12797",1
"12798",8
"12799",5
"12800",13
"12801",2
"12802",5
"12803",5
"12804",9
"12805",14
"12806",9
"12807",13
"12808",5
"12809",1
"12810",1
"12811",2
"12812",1
"12813",4
"12814",1
"12815",9
"12816",13
"12817",9
"12818",15
"12819",9
"12820",6
"12821",1
"12822",2
"12823",15
"12824",5
"12825",8
"12826",8
"12827",5
"12828",5
"12829",5
"12830",5
"12831",8
"12832",1
"12833",2
"12834",8
"12835",9
"12836",4
"12837",4
"12838",1
"12839",1
"12840",1
"12841",5
"12842",12
"12843",1
"12844",9
"12845",13
"12846",12
"12847",5
"12848",12
"12849",13
"12850",1
"12851",5
"12852",9
"12853",9
"12854",15
"12855",13
"12856",5
"12857",1
"12859",5
"12860",5
"12861",1
"12862",9
"12863",5
"12864",1
"12865",1
"12866",8
"12867",1
"12868",17
"12869",8
"12870",8
"12871",9
"12872",8
"12873",8
"12874",9
"12875",8
"12876",4
"12877",4
"12878",9
"12879",9
"12880",2
"12881",1
"12882",4
"12883",3
"12884",5
"12885",8
"12886",13
"12887",1
"12888",14
"12889",9
"12890",6
"12891",8
"12892",6
"12893",2
"12894",9
"12895",6
"12896",14
"12897",10
"12898",13
"12899",13
"12900",8
"12901",1
"12902",2
"12903",6
"12904",1
"12905",9
"12906",8
"12907",9
"12908",12
"12909",5
"12910",8
"12911",1
"12912",9
"12913",15
"12914",8
"12915",16
"12916",9
"12917",5
"12918",6
"12919",1
"12920",1
"12921",5
"12922",5
"12923",5
"12924",13
"12925",9
"12926",9
"12927",5
"12928",1
"12929",5
"12930",8
"12931",12
"12932",5
"12933",2
"12934",1
"12935",2
"12936",1
"12937",2
"12938",9
"12939",5
"12940",8
"12941",15
"12942",5
"12943",10
"12944",2
"12945",9
"12946",5
"12947",6
"12948",13
"12949",15
"12950",1
"12951",9
"12952",9
"12953",8
"12954",5
"12955",6
"12956",13
"12957",2
"12958",9
"12959",9
"12960",9
"12961",15
"12962",9
"12963",5
"12964",5
"12965",2
"12966",5
"12967",2
"12968",2
"12969",1
"12970",8
"12971",2
"12972",5
"12973",1
"12974",8
"12975",5
"12976",2
"12977",5
"12978",8
"12979",5
"12980",6
"12981",6
"12982",6
"12983",6
"12984",6
"12985",5
"12986",1
"12987",17
"12988",4
"12989",9
"12990",5
"12991",5
"12992",9
"12993",9
"12994",2
"12995",5
"12996",2
"12997",5
"12998",9
"12999",2
"13000",9
"13001",15
"13002",5
"13003",1
"13004",2
"13005",1
"13006",14
"13007",8
"13008",1
"13009",9
"13010",8
"13011",13
"13012",5
"13013",5
"13014",8
"13015",14
"13016",1
"13017",1
"13018",13
"13019",1
"13020",13
"13021",5
"13022",12
"13023",1
"13024",5
"13025",2
"13026",9
"13027",15
"13028",9
"13029",9
"13030",8
"13031",5
"13032",5
"13034",5
"13035",8
"13036",13
"13037",2
"13038",1
"13039",1
"13040",5
"13041",4
"13042",1
"13043",1
"13044",1
"13045",1
"13046",1
"13047",2
"13048",8
"13049",8
"13050",9
"13051",2
"13052",1
"13053",14
"13054",14
"13055",1
"13056",1
"13057",6
"13058",8
"13059",2
"13060",5
"13061",5
"13062",8
"13063",2
"13064",8
"13065",4
"13066",8
"13067",5
"13068",17
"13069",5
"13070",12
"13071",17
"13072",1
"13073",8
"13074",2
"13075",9
"13076",10
"13077",2
"13079",5
"13080",16
"13082",2
"13083",5
"13085",5
"13086",5
"13087",4
"13088",5
"13089",2
"13090",4
"13091",5
"13092",8
"13093",8
"13094",8
"13095",20
"13096",9
"13097",5
"13098",8
"13099",9
"13100",14
"13101",4
"13102",8
"13103",1
"13104",4
"13105",2
"13106",6
"13107",13
"13108",15
"13109",12
"13110",1
"13111",13
"13112",9
"13113",9
"13114",9
"13115",4
"13116",2
"13117",20
"13118",12
"13119",14
"13120",2
"13121",8
"13122",8
"13123",1
"13124",4
"13125",5
"13126",9
"13127",4
"13128",9
"13129",8
"13130",5
"13131",13
"13132",6
"13133",8
"13134",9
"13135",13
"13136",5
"13137",17
"13138",13
"13139",5
"13140",20
"13141",8
"13142",8
"13143",5
"13144",2
"13145",5
"13146",5
"13147",9
"13148",15
"13149",12
"13150",5
"13151",8
"13152",2
"13153",1
"13154",8
"13155",5
"13156",8
"13157",5
"13158",8
"13159",5
"13160",2
"13161",5
"13162",5
"13163",9
"13164",6
"13165",2
"13166",6
"13167",1
"13168",6
"13169",5
"13170",6
"13171",2
"13172",2
"13173",5
"13174",2
"13175",14
"13176",6
"13178",2
"13179",2
"13180",2
"13181",2
"13182",2
"13183",5
"13184",8
"13185",1
"13186",13
"13187",8
"13188",5
"13189",2
"13190",20
"13191",13
"13192",1
"13193",15
"13194",8
"13195",6
"13196",5
"13197",5
"13198",15
"13199",2
"13200",8
"13201",2
"13202",5
"13203",5
"13204",2
"13205",4
"13206",8
"13207",15
"13208",9
"13209",5
"13210",8
"13211",9
"13212",5
"13213",8
"13214",11
"13215",11
"13216",5
"13217",4
"13218",8
"13219",2
"13220",10
"13221",8
"13222",5
"13223",5
"13224",6
"13225",5
"13226",5
"13227",2
"13228",14
"13229",13
"13230",9
"13231",5
"13232",5
"13233",8
"13234",12
"13235",1
"13236",10
"13237",5
"13238",5
"13239",5
"13240",6
"13241",5
"13242",6
"13243",8
"13244",9
"13245",9
"13246",10
"13247",15
"13248",5
"13249",8
"13250",6
"13251",6
"13252",2
"13253",5
"13254",5
"13255",9
"13256",2
"13257",10
"13258",5
"13259",1
"13260",8
"13261",1
"13262",6
"13263",8
"13264",19
"13265",5
"13266",5
"13267",10
"13268",2
"13269",8
"13270",15
"13271",17
"13272",2
"13273",2
"13274",5
"13275",2
"13276",2
"13277",2
"13278",20
"13279",17
"13280",9
"13281",8
"13282",2
"13283",5
"13285",10
"13286",5
"13287",5
"13288",1
"13289",5
"13290",9
"13291",15
"13292",9
"13293",8
"13294",8
"13295",2
"13296",10
"13297",9
"13298",13
"13299",9
"13300",6
"13301",5
"13302",6
"13303",12
"13304",2
"13305",13
"13306",10
"13307",1
"13308",2
"13309",8
"13310",4
"13311",4
"13312",14
"13313",5
"13314",5
"13316",15
"13317",10
"13318",2
"13319",8
"13320",5
"13321",4
"13322",4
"13323",5
"13324",8
"13325",8
"13326",13
"13327",2
"13328",10
"13329",5
"13330",8
"13331",2
"13332",5
"13333",9
"13334",4
"13335",8
"13336",9
"13337",9
"13338",10
"13339",2
"13340",17
"13341",4
"13342",5
"13343",9
"13344",9
"13345",2
"13346",2
"13347",9
"13348",10
"13349",5
"13350",8
"13351",9
"13352",18
"13353",19
"13354",14
"13355",13
"13356",8
"13357",14
"13358",4
"13359",9
"13360",2
"13361",8
"13362",2
"13363",15
"13364",1
"13365",9
"13366",8
"13368",9
"13369",2
"13370",2
"13371",2
"13372",8
"13373",9
"13374",8
"13375",4
"13376",2
"13377",1
"13378",8
"13379",15
"13380",15
"13381",15
"13382",5
"13383",5
"13384",10
"13385",4
"13386",5
"13387",10
"13388",10
"13389",10
"13390",10
"13391",10
"13392",10
"13393",10
"13394",10
"13395",10
"13396",10
"13397",10
"13398",10
"13399",10
"13400",10
"13401",10
"13403",10
"13404",2
"13405",8
"13406",8
"13407",8
"13408",9
"13409",8
"13410",10
"13411",6
"13412",8
"13413",15
"13414",15
"13415",5
"13416",8
"13417",15
"13418",10
"13419",9
"13420",1
"13421",8
"13422",9
"13423",17
"13424",5
"13425",9
"13426",15
"13427",8
"13428",15
"13429",10
"13430",10
"13431",10
"13432",10
"13433",10
"13434",10
"13435",10
"13436",10
"13437",10
"13438",10
"13439",10
"13440",10
"13441",10
"13442",10
"13443",10
"13444",12
"13445",8
"13446",2
"13447",5
"13448",5
"13449",13
"13450",4
"13451",2
"13452",9
"13453",17
"13454",13
"13455",14
"13456",6
"13457",5
"13458",10
"13459",9
"13460",15
"13461",8
"13462",5
"13463",9
"13464",17
"13465",15
"13466",14
"13467",5
"13468",2
"13469",5
"13470",10
"13471",10
"13472",10
"13473",10
"13474",10
"13475",10
"13476",10
"13477",10
"13478",10
"13479",10
"13480",10
"13481",10
"13482",10
"13483",10
"13484",10
"13485",10
"13486",5
"13487",8
"13488",17
"13489",9
"13490",8
"13491",5
"13492",1
"13493",9
"13494",10
"13495",4
"13496",10
"13497",5
"13498",14
"13499",8
"13500",6
"13501",2
"13502",15
"13503",10
"13504",9
"13505",1
"13506",9
"13507",9
"13508",9
"13510",8
"13511",10
"13512",10
"13513",10
"13514",10
"13515",10
"13516",10
"13517",10
"13518",10
"13519",10
"13520",10
"13521",10
"13522",5
"13523",8
"13524",4
"13525",14
"13526",15
"13527",8
"13528",6
"13529",9
"13530",8
"13531",15
"13532",8
"13533",13
"13534",5
"13535",5
"13536",10
"13537",8
"13538",9
"13539",8
"13540",9
"13541",2
"13542",12
"13543",8
"13544",9
"13545",8
"13546",15
"13547",2
"13548",2
"13549",15
"13550",15
"13551",10
"13552",10
"13553",10
"13554",10
"13555",10
"13556",10
"13557",10
"13558",10
"13559",10
"13560",10
"13561",10
"13562",10
"13563",10
"13564",10
"13565",5
"13566",8
"13567",5
"13568",20
"13569",8
"13570",2
"13571",8
"13572",5
"13573",10
"13574",5
"13575",6
"13576",6
"13577",6
"13578",19
"13579",8
"13580",8
"13581",8
"13582",9
"13583",8
"13584",10
"13585",8
"13586",15
"13587",15
"13588",8
"13589",4
"13590",10
"13591",9
"13592",6
"13593",15
"13594",13
"13595",10
"13596",10
"13597",10
"13598",10
"13599",10
"13600",10
"13601",10
"13602",10
"13603",10
"13604",10
"13605",10
"13606",10
"13607",10
"13608",10
"13609",8
"13610",9
"13611",6
"13612",5
"13613",5
"13614",8
"13615",9
"13616",8
"13617",10
"13618",5
"13619",6
"13620",8
"13621",15
"13622",5
"13623",15
"13624",5
"13625",12
"13626",20
"13627",2
"13628",15
"13629",2
"13630",10
"13631",10
"13632",10
"13633",10
"13634",10
"13635",10
"13636",10
"13637",10
"13638",10
"13639",10
"13640",10
"13641",10
"13642",10
"13643",10
"13644",8
"13645",8
"13646",4
"13647",9
"13648",8
"13649",5
"13650",9
"13651",13
"13652",9
"13653",10
"13654",5
"13655",8
"13656",9
"13657",2
"13658",5
"13659",5
"13660",1
"13661",2
"13662",19
"13663",1
"13664",15
"13665",20
"13666",5
"13667",5
"13668",15
"13669",10
"13670",10
"13671",10
"13672",10
"13673",10
"13674",10
"13675",10
"13676",10
"13677",10
"13678",10
"13679",10
"13680",10
"13681",10
"13682",20
"13683",20
"13684",2
"13686",5
"13687",5
"13688",17
"13689",10
"13690",2
"13691",5
"13692",2
"13693",4
"13694",13
"13695",8
"13696",8
"13697",10
"13698",8
"13699",5
"13700",8
"13701",8
"13702",5
"13703",9
"13704",4
"13705",8
"13706",9
"13707",15
"13708",1
"13709",6
"13710",5
"13711",10
"13712",10
"13713",10
"13714",10
"13715",10
"13716",10
"13717",10
"13718",10
"13719",10
"13720",10
"13721",10
"13722",10
"13723",10
"13724",10
"13725",10
"13726",10
"13727",10
"13728",8
"13729",5
"13730",9
"13731",2
"13732",15
"13733",6
"13734",15
"13735",9
"13736",8
"13737",12
"13738",9
"13739",10
"13740",9
"13741",8
"13742",8
"13743",5
"13744",2
"13745",17
"13746",8
"13747",9
"13749",19
"13750",1
"13751",10
"13752",8
"13753",10
"13754",10
"13755",10
"13756",10
"13757",10
"13758",10
"13759",10
"13760",10
"13761",10
"13762",10
"13763",10
"13764",10
"13765",10
"13766",10
"13767",10
"13768",10
"13769",10
"13770",10
"13771",10
"13772",10
"13773",8
"13774",5
"13775",5
"13776",1
"13777",15
"13778",5
"13779",8
"13780",8
"13781",15
"13782",17
"13783",10
"13784",1
"13785",15
"13786",8
"13787",5
"13788",15
"13789",15
"13790",1
"13791",5
"13792",8
"13793",13
"13795",5
"13796",15
"13798",10
"13799",10
"13800",10
"13801",10
"13802",10
"13803",10
"13804",10
"13805",10
"13806",10
"13807",10
"13808",10
"13809",10
"13810",10
"13811",10
"13812",10
"13813",13
"13814",8
"13815",13
"13816",8
"13817",13
"13818",5
"13819",13
"13820",8
"13821",8
"13822",5
"13823",15
"13824",5
"13825",15
"13826",10
"13827",4
"13828",15
"13829",15
"13830",9
"13831",4
"13832",4
"13833",10
"13834",10
"13835",10
"13836",10
"13837",10
"13838",10
"13839",10
"13840",10
"13841",10
"13842",10
"13843",10
"13844",10
"13845",4
"13846",8
"13847",9
"13848",8
"13849",13
"13851",17
"13852",1
"13853",4
"13854",5
"13855",4
"13856",15
"13857",8
"13858",9
"13859",5
"13861",4
"13862",10
"13863",4
"13865",9
"13866",1
"13867",5
"13868",15
"13869",10
"13870",10
"13871",10
"13872",10
"13873",10
"13874",10
"13875",10
"13876",10
"13877",10
"13878",10
"13879",10
"13880",18
"13881",8
"13882",14
"13883",8
"13884",1
"13885",15
"13886",8
"13887",15
"13888",5
"13889",8
"13890",17
"13891",9
"13892",8
"13893",5
"13894",16
"13895",5
"13896",8
"13897",1
"13898",12
"13899",15
"13900",10
"13901",8
"13902",8
"13903",8
"13904",5
"13905",15
"13906",5
"13907",14
"13908",15
"13909",9
"13910",9
"13911",6
"13912",6
"13913",15
"13914",8
"13915",1
"13916",5
"13917",8
"13918",8
"13919",9
"13920",17
"13921",15
"13922",1
"13923",8
"13924",5
"13925",10
"13926",10
"13927",15
"13928",4
"13929",8
"13930",5
"13931",9
"13932",10
"13933",10
"13934",8
"13935",10
"13936",9
"13937",9
"13938",2
"13939",8
"13940",6
"13941",2
"13942",5
"13943",13
"13944",9
"13945",9
"13946",15
"13947",5
"13948",1
"13949",13
"13950",8
"13951",10
"13952",15
"13953",9
"13954",9
"13955",8
"13956",6
"13957",2
"13958",1
"13959",9
"13960",10
"13961",17
"13962",13
"13963",10
"13964",5
"13965",13
"13966",10
"13967",15
"13968",15
"13969",15
"13970",15
"13971",5
"13972",5
"13973",10
"13974",8
"13975",10
"13976",5
"13977",13
"13978",5
"13979",8
"13980",10
"13981",8
"13982",5
"13983",13
"13984",8
"13985",5
"13986",8
"13987",15
"13988",5
"13989",15
"13990",8
"13991",2
"13992",10
"13993",15
"13994",5
"13995",8
"13996",8
"13997",9
"13998",9
"13999",8
"14000",17
"14001",8
"14002",17
"14003",5
"14004",10
"14005",15
"14006",9
"14007",6
"14008",17
"14009",5
"14010",5
"14011",8
"14012",8
"14013",10
"14014",12
"14015",2
"14016",5
"14017",10
"14018",15
"14019",9
"14020",10
"14021",9
"14022",1
"14023",8
"14024",9
"14025",14
"14026",9
"14027",9
"14028",8
"14029",15
"14030",15
"14031",15
"14032",8
"14033",8
"14034",2
"14035",8
"14036",14
"14037",14
"14038",15
"14039",9
"14040",8
"14041",15
"14042",5
"14043",10
"14044",9
"14045",2
"14046",11
"14047",5
"14048",15
"14049",17
"14050",5
"14051",12
"14052",10
"14053",2
"14054",9
"14055",5
"14056",10
"14057",5
"14058",5
"14059",9
"14060",10
"14061",5
"14062",17
"14063",8
"14064",6
"14065",9
"14066",13
"14067",15
"14068",12
"14069",10
"14070",12
"14071",15
"14072",17
"14073",15
"14074",10
"14075",18
"14076",12
"14077",15
"14078",8
"14079",5
"14080",10
"14081",5
"14082",9
"14083",9
"14084",13
"14085",8
"14086",8
"14087",5
"14088",5
"14089",16
"14090",9
"14091",6
"14092",10
"14093",1
"14094",5
"14095",19
"14096",9
"14097",15
"14098",10
"14099",8
"14100",5
"14101",10
"14104",13
"14105",12
"14106",10
"14107",1
"14108",10
"14109",5
"14110",10
"14111",2
"14112",8
"14113",10
"14114",5
"14115",5
"14116",15
"14117",5
"14118",13
"14119",15
"14120",8
"14121",10
"14122",15
"14123",5
"14124",10
"14125",5
"14126",9
"14127",10
"14128",8
"14129",8
"14130",5
"14131",5
"14132",5
"14133",5
"14134",5
"14135",15
"14136",15
"14137",5
"14138",8
"14139",5
"14140",15
"14141",8
"14142",15
"14143",5
"14144",2
"14145",5
"14146",15
"14147",5
"14148",8
"14149",5
"14150",5
"14151",15
"14152",15
"14153",10
"14154",5
"14155",13
"14156",8
"14157",5
"14158",8
"14159",8
"14160",15
"14161",15
"14162",15
"14163",15
"14164",5
"14165",8
"14166",9
"14167",5
"14168",12
"14169",13
"14170",5
"14171",1
"14172",17
"14173",8
"14174",13
"14175",5
"14176",1
"14177",10
"14178",1
"14179",10
"14180",5
"14181",8
"14182",8
"14183",8
"14184",5
"14185",5
"14186",5
"14187",5
"14188",14
"14189",15
"14190",8
"14191",6
"14192",5
"14193",4
"14194",12
"14195",5
"14196",15
"14197",8
"14198",4
"14199",14
"14200",15
"14201",8
"14202",5
"14203",5
"14204",5
"14205",8
"14206",17
"14207",15
"14208",8
"14209",5
"14210",5
"14211",12
"14212",5
"14213",15
"14214",15
"14215",20
"14216",13
"14217",5
"14218",8
"14219",13
"14220",4
"14221",5
"14222",1
"14223",5
"14224",5
"14225",4
"14226",8
"14227",8
"14228",8
"14229",8
"14230",8
"14231",8
"14232",8
"14233",8
"14234",8
"14235",8
"14236",8
"14237",8
"14238",12
"14239",15
"14240",15
"14241",5
"14242",5
"14243",4
"14244",19
"14245",15
"14246",2
"14247",15
"14248",8
"14249",16
"14250",9
"14251",9
"14252",14
"14253",9
"14254",19
"14255",5
"14256",5
"14257",15
"14258",5
"14259",15
"14260",9
"14261",5
"14262",5
"14263",6
"14264",5
"14265",17
"14266",5
"14267",12
"14268",8
"14269",8
"14270",9
"14271",6
"14272",8
"14273",14
"14274",8
"14275",9
"14276",5
"14277",5
"14278",13
"14279",9
"14280",9
"14281",5
"14282",18
"14283",9
"14284",5
"14285",8
"14286",15
"14287",6
"14288",5
"14289",5
"14290",8
"14291",15
"14292",15
"14293",9
"14294",15
"14295",5
"14296",8
"14297",8
"14298",5
"14299",9
"14300",5
"14301",1
"14302",10
"14303",13
"14304",1
"14305",5
"14306",8
"14307",5
"14308",1
"14309",2
"14310",2
"14311",9
"14312",8
"14313",5
"14314",5
"14315",9
"14316",13
"14317",8
"14318",5
"14319",8
"14320",9
"14321",9
"14322",2
"14323",5
"14324",8
"14325",15
"14326",8
"14327",15
"14328",5
"14329",10
"14330",5
"14331",19
"14332",8
"14333",5
"14334",5
"14335",5
"14336",1
"14337",5
"14338",15
"14339",13
"14340",5
"14341",8
"14342",13
"14343",9
"14344",5
"14345",6
"14346",5
"14347",9
"14348",8
"14349",13
"14350",12
"14351",8
"14352",6
"14353",17
"14354",9
"14355",8
"14357",5
"14358",5
"14359",8
"14360",4
"14361",5
"14362",5
"14363",8
"14364",6
"14365",5
"14366",5
"14367",2
"14368",15
"14369",15
"14370",5
"14371",8
"14372",13
"14373",13
"14374",5
"14375",12
"14376",8
"14377",15
"14378",8
