"","term","topic1","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic2","topic20","topic21","topic22","topic23","topic24","topic25","topic3","topic4","topic5","topic6","topic7","topic8","topic9","log_ratio"
"250","tradition",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.000116434444635422,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00176824852047841,5.31583296686303e-05,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.000435551546207989,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,8.27648872029272
"251","traditional",6.27284599022577e-05,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,0.000151549047766817,0.00183349754337429,0.000246461346645468,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.000621552206510333,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,6.3019553248658e-05,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,4.86933438052248
"252","traditions",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00189874656627017,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,8.37921502184714
"253","traffic",0.00217268574752365,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,6.09894709995065e-05,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,9.45503356536915e-05,9.11419170790839e-06,4.80194382686112e-06,4.25764149884463e-05,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-8.37930750855447
"254","travel",0.00183053051169316,4.10797398830871e-06,0.00028369858549292,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.00026853437460105,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,0.000865086594595214,9.04017948865458e-05,5.66254622053353e-06,3.6125993013233e-06,-8.13208980818345
"255","tree",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,6.53676335133915e-05,5.31126679024214e-06,0.000109199257445049,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00822790178717074,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.82260122062894e-05,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,0.000747869394061424,5.66254622053353e-06,3.6125993013233e-06,10.4946922392671
"256","truck",0.00183053051169316,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,6.53676335133915e-05,5.31126679024214e-06,5.19996464024045e-06,0.000227324391907251,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,0.000386600868714893,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-8.13208980818345
"257","turned",0.00131729765794741,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,0.000719043968647306,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00157250145179076,4.83257542442093e-06,4.4022028623123e-06,0.000689817236334417,5.2932738369354e-06,0.000776552756762287,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00272488416196614,0.000177600559155309,9.04017948865458e-05,5.66254622053353e-06,0.000184242564367488,0.255479973752757
"258","turning",0.00160242702113949,4.10797398830871e-06,0.000213360093221949,3.30718651629992e-05,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,0.000538209052524656,5.2932738369354e-06,3.25501155529102e-05,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-7.94008664128207
"259","until",0.00160242702113949,8.62674537544828e-05,0.0014325606259188,3.00653319663629e-06,0.0069586817131074,0.000323987274204771,5.19996464024045e-06,5.5444973635915e-06,0.000809655815848879,0.00193547174774978,7.21662132222937e-06,0.00229024070364546,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,0.00101101530285466,0.000962553417064631,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00211574463246551,5.72905029533254e-06,8.21834498968598e-06,0.00238393195884461,0.000111990578341022,0.515240579022488
"260","usual",0.00046190956837117,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,0.000405348452025266,7.21662132222937e-06,0.0010505092686237,4.83257542442093e-06,4.4022028623123e-06,8.33845010953692e-05,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.000410153949863756,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,1.18540655416884
"261","wait",0.00154540114850107,4.10797398830871e-06,0.00166702226682204,3.00653319663629e-06,0.000897319332774737,0.000536437945814456,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,0.000593258330447575,0.000151549047766817,6.52490228958822e-06,4.83257542442093e-06,4.84242314854353e-05,0.0023575072582418,0.000164091488944998,0.000342551216056817,9.11419170790839e-06,0.000196879696901306,3.87058318076785e-06,0.00191269812263197,5.72905029533254e-06,8.21834498968598e-06,0.00102492086591657,3.6125993013233e-06,-7.88780936241502
"262","waiting",0.00103216829475533,4.10797398830871e-06,0.0001664677650413,3.00653319663629e-06,0.000184217876265012,5.31126679024214e-06,0.00229318440634604,0.000837219101902317,0.000273459911313198,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.82260122062894e-05,1.55000550251953e-06,9.11419170790839e-06,0.00182954059803408,3.87058318076785e-06,0.000207107440030213,0.00103695810345519,8.21834498968598e-06,5.66254622053353e-06,0.000762258452579215,-7.30550620814435
"263","wake",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,6.09894709995065e-05,5.8981549498925e-05,5.63729635266926e-05,7.21662132222937e-06,0.00118100731441547,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.82260122062894e-05,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00170965161279843,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,7.69418556602206
"264","walk",0.00382643605403772,8.62674537544828e-05,2.3446164090324e-06,0.000514117176624806,5.94251213758104e-06,5.84239346926636e-05,5.19996464024045e-06,0.00122533391735372,5.8981549498925e-05,2.95286951806485e-05,7.21662132222937e-06,7.17739251854704e-05,4.83257542442093e-06,0.00268974594887282,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,5.28213820954723e-05,3.87058318076785e-06,4.06093019667085e-06,0.00132341061822182,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-5.73639765862403
"265","walking",0.00240078923807732,4.10797398830871e-06,2.3446164090324e-06,9.32025290957251e-05,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.000726329154630487,0.000219840320859629,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.0024696358057572,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.000856856271497549,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-8.52333674412754
"266","wallet",0.00154540114850107,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,8.52795341300878e-05,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-7.88780936241502
"267","walls",6.27284599022577e-05,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.71996110426449e-05,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.001442003405999,0.00188953699094859,4.84242314854353e-05,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,6.22880084258688e-05,3.6125993013233e-06,4.52281061969299
"268","warm",5.70258726384161e-06,4.10797398830871e-06,2.57907804993564e-05,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.000541557863581038,2.68442683460441e-06,7.21662132222937e-06,0.00333422506997958,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,9.19151915987647
"269","wasnt",0.00222971162016207,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,0.00180125040601956,7.21662132222937e-06,7.17739251854704e-05,4.83257542442093e-06,4.84242314854353e-05,7.58040919048811e-06,0.000746351611007892,0.00104005369219061,9.11419170790839e-06,0.000100840820364083,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.000175538932836539,3.6125993013233e-06,-4.9572534997312
"270","watch",0.00114622004003216,4.51877138713958e-05,2.57907804993564e-05,3.00653319663629e-06,5.94251213758104e-06,0.000855113953228984,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,0.00303974408538573,5.2932738369354e-06,0.000947053362039435,9.11419170790839e-06,4.80194382686112e-06,0.00104892804198809,4.06093019667085e-06,5.72905029533254e-06,0.00485704188890441,5.66254622053353e-06,0.00112351838271154,-7.45671201224007
"271","weather",0.00222971162016207,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,0.000161198903847454,5.5444973635915e-06,0.000327079501766765,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.00220550363401846,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-8.4166851183685
"272","what",0.00222971162016207,4.10797398830871e-06,0.00727065548440947,0.0163284817909317,5.94251213758104e-06,0.0156204356301021,5.19996464024045e-06,5.5444973635915e-06,0.000273459911313198,0.00255288991970879,0.000295881474211404,6.52490228958822e-06,4.83257542442093e-06,4.84242314854353e-05,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.000917171270930472,0.0134735000522529,0.00451169344850131,0.00418793576588809,0.00124097009344258,5.66254622053353e-06,0.00928799280370219,-8.4166851183685
"273","where",0.0037694101813993,4.10797398830871e-06,4.92369445896804e-05,0.00361084636916018,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.00455203233550862,5.36195904535681e-06,0.00131805357579076,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.0121544821028443,7.58040919048811e-06,5.2932738369354e-06,0.00195455693867713,9.11419170790839e-06,4.80194382686112e-06,0.00290680796875665,0.00240000974623247,6.3019553248658e-05,8.21834498968598e-06,5.66254622053353e-06,0.000184242564367488,-9.17416678256884
"274","which",0.00177350463905474,0.000209506673403744,0.00389440785540282,3.00653319663629e-06,0.000600193725895685,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.00290081984353803,0.0109551459120206,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.00559519983799893,7.58040919048811e-06,5.2932738369354e-06,0.00415556475225487,0.000100256108786992,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.00255380834546062,3.6125993013233e-06,-8.08643109119175
"275","while",0.00251484098335415,4.10797398830871e-06,7.26831086800044e-05,3.00653319663629e-06,0.00422512612982012,0.000377099942107192,0.000109199257445049,0.00471836725641637,0.00123861253947742,0.00370719345858869,7.9382834544523e-05,6.52490228958822e-06,5.31583296686303e-05,4.84242314854353e-05,0.000841425420144179,0.0014344772098095,0.0027140596349117,9.11419170790839e-06,4.80194382686112e-06,0.00097151637837273,0.00118173068723122,0.00126612011526849,0.0022271714922049,5.66254622053353e-06,0.00975763071287422,-8.59029516661867
"276","white",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,0.00107559469690217,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.95286951806485e-05,7.21662132222937e-06,0.00222499168074958,0.00324265810978645,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,0.00458896928656137,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,8.60796760796302
"277","winter",0.00120324591267058,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.000648797044488174,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.000136468288731681,0.000765621328239298,5.2932738369354e-06,0.000311551106006426,0.000100256108786992,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.000175538932836539,3.6125993013233e-06,-7.52675950976833
"278","year",5.70258726384161e-06,4.10797398830871e-06,0.00178425308727366,3.00653319663629e-06,0.000184217876265012,0.00117378996064351,5.71996110426449e-05,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.0409829112809036,5.31583296686303e-05,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.0050700679987414,9.11419170790839e-06,0.000292918573438528,3.87058318076785e-06,4.06093019667085e-06,0.00476084079542134,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,12.811118232939
"279","years",5.70258726384161e-06,0.00271537080627206,0.00677828603851267,0.00066444383645662,5.94251213758104e-06,5.31126679024214e-06,5.71996110426449e-05,0.000559994233722742,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00777115862689956,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.00268305952486131,9.11419170790839e-06,0.000100840820364083,3.87058318076785e-06,4.06093019667085e-06,0.00206818715661505,0.000336952144577125,0.00374294305177266,3.6125993013233e-06,10.412297376803
"280","yes",0.00154540114850107,0.000209506673403744,2.3446164090324e-06,3.00653319663629e-06,6.53676335133915e-05,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.000380699092220333,0.00311661955497572,0.000295881474211404,0.000202271970977235,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,0.00127567899470143,0.000947053362039435,9.11419170790839e-06,4.80194382686112e-06,0.00693221447675522,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,7.58645853277892e-05,-2.93361305202814
"281","yesterday",0.00160242702113949,0.000332745893053005,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,0.00400917273762538,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.000593766108352527,0.00130962794001807,4.4022028623123e-06,0.000462404960619774,5.2932738369354e-06,4.80501705781055e-05,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00240000974623247,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,0.00032874653642042,-1.43229200108338
