"","term","topic1","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic2","topic20","topic3","topic4","topic5","topic6","topic7","topic8","topic9","log_ratio"
"244","saints",0.00220079509763008,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.93901061667043e-05,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,7.54328818789645e-05,7.011393514461e-06,7.16589036187746e-05,-8.30779954398357
"245","savior",0.00206901096004744,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000280099390106167,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.21871600040114
"246","scripture",0.00105866590524721,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000177107435655726,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.25202208701832
"247","scriptures",0.00162973050143864,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000151684784571491,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.87440812740916
"248","see",0.000575457400777526,0.00133738601823708,6.4145739119279e-06,0.00895465149723563,6.07810363166692e-06,0.00253896543934945,5.28387625161819e-06,4.35929292268794e-06,0.00809707826212575,0.000627699574282962,6.70173910129679e-06,0.00202104385873529,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.0176382278723608,0.00554746193618419,0.000624035659180525,7.011393514461e-06,6.51444578352496e-06,1.81231959058248
"249","seem",0.00110259395110809,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000134155300731466,5.71314308566858e-06,6.8575347162695e-06,7.7125328659071e-05,6.51444578352496e-06,-7.31067630473913
"250","seen",0.00158580245557776,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000370454032075898,0.000480832738897255,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00215994721672396,6.19214217158426e-06,0.0012789483070495,0.000271604120433242,0.000261922253809052,5.71314308566858e-06,6.8575347162695e-06,0.000497808939526731,7.16589036187746e-05,0.445782992455073
"251","seriously",4.39280458608799e-06,0.000874222029237227,0.000647871965104718,7.03077562238344e-05,0.0015256040115484,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000946224132326917,6.21484727012834e-06,6.70173910129679e-06,0.00111817203180887,0.000191956407319112,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000405633159082469,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.99178412732626
"252","serve",0.00123437808869072,0.000237371544362426,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,0.000191956407319112,5.09541158187053e-06,7.28693981650161e-05,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.47355907100928
"253","share",0.00738430450921391,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,0.00128247986628172,9.03546419697311e-06,0.000110961401283982,4.35929292268794e-06,7.22308497959479e-06,0.000316957210776545,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.00139776754661985,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.00254714830135826,-10.0542367600245
"254","sharing",0.00145401831799512,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000280099390106167,5.28387625161819e-06,9.15451513764468e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000788247939806521,-7.70982015759558
"255","siblings",4.39280458608799e-06,5.78954986249819e-06,0.000198851791269765,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00431294926554849,6.19214217158426e-06,0.000565590685587628,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,9.93931670743212
"256","sister",0.00123437808869072,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.00260753367763372,6.83633199714117e-05,6.70173910129679e-06,0.0066048546723617,6.19214217158426e-06,5.09541158187053e-06,0.000139114305587758,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.7125328659071e-05,6.51444578352496e-06,2.41974245985128
"257","sisters",0.000751169584221046,5.78954986249819e-06,0.000134706052150486,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000151684784571491,6.21484727012834e-06,6.70173910129679e-06,0.00570198284543529,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000349734270529744,0.000217353198948291,6.51444578352496e-06,2.92425314610355
"258","smelled",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.000375155213864891,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,0.00160433378476925,6.19214217158426e-06,0.000310820106494102,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.5126162906277
"259","social",0.00180544268488216,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.81135638874269e-05,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.02212733447004
"260","sometimes",0.00119045004282984,0.00376899696048632,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.00661012919077435,0.000527474443645241,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00166252463792956,0.000212583576204354,7.7125328659071e-05,6.51444578352496e-06,-7.42128179214223
"261","son",0.00184937073074304,0.000179476045737444,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,0.00288844955265891,7.63968468937737e-05,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-4.59737755521746
"262","speak",0.00110259395110809,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.00113278791692889,7.02718241926725e-05,5.71314308566858e-06,6.8575347162695e-06,0.00126906222611744,6.51444578352496e-06,-7.31067630473913
"263","special",0.00136616222627336,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.00110013675733171,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.0086884050421919,6.19214217158426e-06,5.09541158187053e-06,0.00232519625053824,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,0.000918492550394391,0.00156998143382952,2.66896255324686
"264","spirit",0.0017175865931604,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,0.000189744748136436,5.28387625161819e-06,4.35929292268794e-06,0.000729531582939073,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-4.49072592945841
"265","spoke",0.0017175865931604,5.78954986249819e-06,7.0560313031207e-05,0.000517720750375507,0.000127640176265005,9.03546419697311e-06,5.28387625161819e-06,0.000178731009830206,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.95015754809571
"266","stories",0.00184937073074304,5.78954986249819e-06,0.000840309182462555,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,0.000110961401283982,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.81135638874269e-05,5.09541158187053e-06,0.0022589513431155,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.05680917385475
"267","story",0.00167365854729952,0.000584744536112318,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000731872599954823,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000130511792672695,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.60495274005758e-05,6.62449074227419e-06,0.00281726131536078,5.71314308566858e-06,6.8575347162695e-06,0.000497808939526731,0.0052180710726035,-7.91277993828168
"268","strong",0.00202508291418656,5.78954986249819e-06,6.4145739119279e-06,7.03077562238344e-05,6.07810363166692e-06,0.000280099390106167,0.00233018942696362,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.18775569121769
"269","study",0.00105866590524721,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.25202208701832
"270","successful",0.00110259395110809,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.31067630473913
"271","support",0.00351863647345648,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,0.000127640176265005,9.03546419697311e-06,0.000269477688832527,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.000337849027855984,7.02718241926725e-05,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000332236734959773,-8.98479118319707
"272","sweet",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,7.03077562238344e-05,6.07810363166692e-06,9.03546419697311e-06,5.81226387678001e-05,4.35929292268794e-06,7.22308497959479e-06,0.000192660265373979,7.37191301142647e-05,0.0211202555821787,6.19214217158426e-06,5.60495274005758e-05,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.00288702211554946,7.011393514461e-06,0.00554379336177975,12.2311973502424
"273","sweetheart",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,7.03077562238344e-05,0.000674669503115028,9.03546419697311e-06,0.0012205754141238,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00146543042678057,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.38196643791883
"274","talented",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.00137348124669836,6.70173910129679e-06,0.00111817203180887,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.99178412732626
"275","talk",0.00338685233587384,0.0025531914893617,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000151684784571491,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,0.000501563515898325,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.0050904104893307,0.000624035659180525,7.7125328659071e-05,0.000723103481971271,-8.92971980070339
"276","talked",0.00145401831799512,5.78954986249819e-06,0.00109689213893967,6.39161420216676e-06,0.000796231575748367,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00077091363683717,6.19214217158426e-06,0.00112608595959339,7.28693981650161e-05,0.000772990066119398,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-0.915404291245471
"277","taught",0.00119045004282984,6.36850484874801e-05,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.00100059041049066,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.42128179214223
"278","teach",0.00176151463902128,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.83633199714117e-05,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,0.000259865990675397,6.62449074227419e-06,6.38834765387932e-06,0.000862684605935956,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.98659117724328
"279","teaching",0.0012783061345516,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00114834176021938,0.000281158923367049,7.011393514461e-06,6.51444578352496e-06,-7.52400809369664
"280","temple",0.00373827670276088,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.00145470973571267,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.000632010278848491,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000198038777270259,0.000748421744222584,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-2.56435343227562
"281","testimony",0.00110259395110809,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.31067630473913
"282","thankful",0.00277185969382152,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.93901061667043e-05,0.00402102982748144,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,0.000769407148862449,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000592814566300772,-8.64062894577091
"283","thanks",4.39280458608799e-06,5.78954986249819e-06,0.000327143269508323,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.00148476922670471,0.000135138080603326,7.22308497959479e-06,0.000130511792672695,6.70173910129679e-06,0.00848005000520887,6.19214217158426e-06,5.09541158187053e-06,0.0030538902321884,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.7125328659071e-05,0.000201947819289274,10.914714734199
"284","thoughts",0.00264007555623888,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.000337849027855984,6.38834765387932e-06,0.0022909703773531,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.57035393149954
"285","time",0.00211293900590832,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.00462543686369853,0.000280099390106167,0.00629309661567726,0.00937683907670176,0.000801762432735021,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,0.0012789483070495,7.28693981650161e-05,0.00728910467307631,0.0155454623361042,0.00926452940168009,7.011393514461e-06,6.51444578352496e-06,-8.2490258345584
"286","times",0.00162973050143864,0.00643218989723549,0.00334199300811444,6.39161420216676e-06,0.000492326394165021,9.03546419697311e-06,0.00454941745264326,0.000178731009830206,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.00077091363683717,6.19214217158426e-06,0.000208911874856691,6.62449074227419e-06,0.000517456159964225,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-1.07999226105906
"287","together",0.00408970106964792,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.00632730588056526,9.03546419697311e-06,0.000110961401283982,0.00179166939122474,7.22308497959479e-06,6.21484727012834e-06,0.000877927822269879,0.00195159217974095,0.000439642094182482,0.00239993885506102,6.62449074227419e-06,6.38834765387932e-06,0.00497614762761734,6.8575347162695e-06,7.011393514461e-06,0.000201947819289274,-1.06734378812622
"288","tooth",9.22488963078478e-05,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.0076466298572768,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,6.37314857999725
"289","top",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.000135138080603326,0.000729531582939073,6.21484727012834e-06,6.70173910129679e-06,0.00167378546376359,0.00341187033654293,5.09541158187053e-06,6.62449074227419e-06,0.00307279522151596,5.71314308566858e-06,0.000144008229041659,7.011393514461e-06,0.000267092277124524,8.5737565854416
"290","topher",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.81226387678001e-05,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00354898079661076,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,9.65804673014926
"291","treats",4.39280458608799e-06,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,0.000613888466798359,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00278501232767302,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,9.30832567566656
"292","trials",0.00220079509763008,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.30779954398357
"293","trip",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,0.000198140040267169,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00181268882175227,6.19214217158426e-06,0.00194135181269267,0.00186148189857905,6.38834765387932e-06,5.71314308566858e-06,0.00274987142122407,7.011393514461e-06,6.51444578352496e-06,8.68877324578153
"294","true",0.00382613279448264,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.000370764321531682,0.000370454032075898,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,0.000191956407319112,5.09541158187053e-06,6.62449074227419e-06,0.00153959178458492,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-9.10566165938722
"295","truly",0.00158580245557776,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.000492326394165021,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00103407889850601,6.8575347162695e-06,7.011393514461e-06,0.00222142601218201,-7.83498777767553
"296","trust",0.00136616222627336,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.61990352091896
"297","turned",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,5.28387625161819e-06,0.00218400575426666,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.00306281904365038,0.00502182730115484,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,9.44550209476916
"298","turning",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,7.03077562238344e-05,0.000249202248898344,9.03546419697311e-06,5.28387625161819e-06,0.000222323939057085,7.22308497959479e-06,6.83633199714117e-05,6.70173910129679e-06,0.00104872035281453,6.19214217158426e-06,5.09541158187053e-06,7.28693981650161e-05,6.38834765387932e-06,0.000405633159082469,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.89927198853672
"299","umi",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00215994721672396,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.94163801934224
"300","understand",0.0017175865931604,0.000584744536112318,6.4145739119279e-06,7.03077562238344e-05,6.07810363166692e-06,9.03546419697311e-06,0.000427993976381073,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000177107435655726,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.95015754809571
"301","want",0.0109864042698061,0.00232160949486178,6.4145739119279e-06,0.000773385318462177,6.07810363166692e-06,9.03546419697311e-06,0.00291141581464162,4.35929292268794e-06,0.0148145472931489,6.21484727012834e-06,6.70173910129679e-06,0.000145848525888113,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000134155300731466,0.00114834176021938,6.8575347162695e-06,7.011393514461e-06,0.005348359988274,-6.23510467019057
"302","wants",0.00110259395110809,5.78954986249819e-06,0.00212322396484813,6.39161420216676e-06,6.07810363166692e-06,0.00127400045177321,5.28387625161819e-06,4.35929292268794e-06,0.000296146484163386,0.000130511792672695,7.37191301142647e-05,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,7.28693981650161e-05,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.31067630473913
"303","way",0.0019372268224648,0.00567954841511072,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,0.00328128715225489,0.00331742191416552,0.00441330492253241,6.21484727012834e-06,0.00268739737962001,6.94516789943397e-06,0.000191956407319112,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00200531322306967,0.00329847419852563,7.011393514461e-06,6.51444578352496e-06,-8.12376759634588
"304","wedding",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.93901061667043e-05,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.83633199714117e-05,6.70173910129679e-06,0.00743827482029378,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000177107435655726,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,10.7256100139619
